SiteName,Urban,PlotID,species,age,count,morph
Sandy,rural,95,ALRU,s,0,dec
Sandy,rural,111,ALRU,s,1,dec
Sandy,rural,122,ALRU,s,0,dec
Sandy,rural,128,ALRU,s,0,dec
Sandy,rural,136,ALRU,s,0,dec
Sandy,rural,141,ALRU,s,0,dec
Sandy,rural,159,ALRU,s,0,dec
Sandy,rural,176,ALRU,s,0,dec
Sandy,rural,181,ALRU,s,1,dec
Barlow,rural,1,ACMA,s,0,dec
Marquam,urban,1,ACMA,s,0,dec
Tryon,urban,1,ACMA,s,0,dec
Wildwood,rural,1,ACMA,s,0,dec
Barlow,rural,2,ACMA,s,0,dec
Riverview,urban,2,ACMA,s,3,dec
Barlow,rural,3,ACMA,s,1,dec
ForestPark,urban,3,ACMA,s,3,dec
McIver,rural,3,ACMA,s,0,dec
Wildwood,rural,3,ACMA,s,0,dec
Barlow,rural,4,ACMA,s,0,dec
Marquam,urban,4,ACMA,s,0,dec
Riverview,urban,4,ACMA,s,0,dec
Riverview,urban,4,ACMA,s,0,dec
Marquam,urban,5,ACMA,s,0,dec
McIver,rural,5,ACMA,s,0,dec
Riverview,urban,5,ACMA,s,0,dec
Marquam,urban,6,ACMA,s,0,dec
Riverview,urban,6,ACMA,s,2,dec
Barlow,rural,7,ACMA,s,0,dec
Lacamas,urban,7,ACMA,s,1,dec
Riverview,urban,7,ACMA,s,0,dec
ForestPark,urban,8,ACMA,s,0,dec
Lacamas,urban,8,ACMA,s,0,dec
Tryon,urban,8,ACMA,s,0,dec
Barlow,rural,10,ACMA,s,0,dec
Lacamas,urban,10,ACMA,s,0,dec
Marquam,urban,10,ACMA,s,23,dec
Oxbow,rural,10,ACMA,s,0,dec
Oxbow,rural,11,ACMA,s,0,dec
Barlow,rural,11,ACMA,s,0,dec
ForestPark,urban,11,ACMA,s,0,dec
Marquam,urban,11,ACMA,s,0,dec
Riverview,urban,11,ACMA,s,0,dec
ForestPark,urban,12,ACMA,s,0,dec
Lacamas,urban,12,ACMA,s,0,dec
McIver,rural,12,ACMA,s,0,dec
Oxbow,rural,12,ACMA,s,0,dec
Barlow,rural,13,ACMA,s,0,dec
ForestPark,urban,13,ACMA,s,1,dec
Lacamas,urban,13,ACMA,s,0,dec
Tryon,urban,13,ACMA,s,0,dec
Barlow,rural,14,ACMA,s,0,dec
ForestPark,urban,14,ACMA,s,0,dec
Lacamas,urban,14,ACMA,s,2,dec
Marquam,urban,14,ACMA,s,0,dec
ForestPark,urban,15,ACMA,s,0,dec
ForestPark,urban,15,ACMA,s,0,dec
McIver,rural,15,ACMA,s,1,dec
Riverview,urban,15,ACMA,s,0,dec
Tryon,urban,15,ACMA,s,0,dec
Barlow,rural,16,ACMA,s,0,dec
Tryon,urban,16,ACMA,s,0,dec
Lacamas,urban,17,ACMA,s,0,dec
McIver,rural,18,ACMA,s,0,dec
Oxbow,rural,18,ACMA,s,0,dec
Riverview,urban,18,ACMA,s,0,dec
Tryon,urban,18,ACMA,s,0,dec
Wildwood,rural,18,ACMA,s,0,dec
ForestPark,urban,19,ACMA,s,0,dec
Barlow,rural,20,ACMA,s,0,dec
Lacamas,urban,20,ACMA,s,0,dec
McIver,rural,20,ACMA,s,0,dec
Riverview,urban,20,ACMA,s,0,dec
Riverview,urban,20,ACMA,s,0,dec
Lacamas,urban,21,ACMA,s,0,dec
Riverview,urban,21,ACMA,s,0,dec
Tryon,urban,21,ACMA,s,0,dec
Marquam,urban,22,ACMA,s,0,dec
Tryon,urban,23,ACMA,s,0,dec
Wildwood,rural,23,ACMA,s,0,dec
Barlow,rural,24,ACMA,s,0,dec
ForestPark,urban,24,ACMA,s,0,dec
Riverview,urban,24,ACMA,s,3,dec
Wildwood,rural,24,ACMA,s,0,dec
Barlow,rural,25,ACMA,s,0,dec
Marquam,urban,25,ACMA,s,0,dec
Riverview,urban,25,ACMA,s,0,dec
McIver,rural,26,ACMA,s,0,dec
Sandy,rural,26,ACMA,s,0,dec
Barlow,rural,27,ACMA,s,0,dec
Tryon,urban,27,ACMA,s,0,dec
Oxbow,rural,28,ACMA,s,0,dec
Tryon,urban,28,ACMA,s,0,dec
Lacamas,urban,29,ACMA,s,0,dec
Oxbow,rural,29,ACMA,s,0,dec
Tryon,urban,29,ACMA,s,0,dec
Barlow,rural,30,ACMA,s,0,dec
ForestPark,urban,30,ACMA,s,0,dec
Riverview,urban,30,ACMA,s,0,dec
Tryon,urban,30,ACMA,s,0,dec
Marquam,urban,31,ACMA,s,0,dec
McIver,rural,31,ACMA,s,0,dec
Tryon,urban,31,ACMA,s,0,dec
Marquam,urban,32,ACMA,s,0,dec
Oxbow,rural,32,ACMA,s,0,dec
Lacamas,urban,35,ACMA,s,0,dec
Marquam,urban,35,ACMA,s,0,dec
Oxbow,rural,35,ACMA,s,0,dec
Wildwood,rural,35,ACMA,s,0,dec
ForestPark,urban,36,ACMA,s,0,dec
Tryon,urban,36,ACMA,s,0,dec
Wildwood,rural,37,ACMA,s,0,dec
Oxbow,rural,38,ACMA,s,0,dec
Lacamas,urban,39,ACMA,s,0,dec
ForestPark,urban,40,ACMA,s,0,dec
Oxbow,rural,40,ACMA,s,0,dec
Tryon,urban,40,ACMA,s,0,dec
Wildwood,rural,40,ACMA,s,0,dec
McIver,rural,41,ACMA,s,0,dec
Lacamas,urban,43,ACMA,s,1,dec
Oxbow,rural,43,ACMA,s,0,dec
ForestPark,urban,45,ACMA,s,0,dec
Oxbow,rural,45,ACMA,s,0,dec
Oxbow,rural,46,ACMA,s,0,dec
Lacamas,urban,47,ACMA,s,0,dec
Marquam,urban,47,ACMA,s,0,dec
Oxbow,rural,47,ACMA,s,0,dec
Marquam,urban,48,ACMA,s,0,dec
Oxbow,rural,48,ACMA,s,0,dec
Sandy,rural,48,ACMA,s,0,dec
ForestPark,urban,49,ACMA,s,4,dec
Lacamas,urban,50,ACMA,s,0,dec
Marquam,urban,50,ACMA,s,0,dec
McIver,rural,51,ACMA,s,0,dec
Sandy,rural,53,ACMA,s,0,dec
McIver,rural,56,ACMA,s,0,dec
McIver,rural,57,ACMA,s,0,dec
McIver,rural,61,ACMA,s,0,dec
Wildwood,rural,61,ACMA,s,0,dec
McIver,rural,63,ACMA,s,0,dec
Wildwood,rural,67,ACMA,s,0,dec
Wildwood,rural,69,ACMA,s,0,dec
Wildwood,rural,74,ACMA,s,0,dec
McIver,rural,75,ACMA,s,0,dec
Sandy,rural,80,ACMA,s,0,dec
Sandy,rural,82,ACMA,s,0,dec
Sandy,rural,83,ACMA,s,0,dec
Wildwood,rural,83,ACMA,s,0,dec
Wildwood,rural,87,ACMA,s,0,dec
Wildwood,rural,88,ACMA,s,0,dec
Sandy,rural,95,ACMA,s,0,dec
Sandy,rural,111,ACMA,s,1,dec
Sandy,rural,122,ACMA,s,0,dec
Sandy,rural,128,ACMA,s,0,dec
Sandy,rural,136,ACMA,s,0,dec
Sandy,rural,141,ACMA,s,0,dec
Sandy,rural,159,ACMA,s,0,dec
Sandy,rural,176,ACMA,s,0,dec
Sandy,rural,181,ACMA,s,0,dec
Barlow,rural,1,QUGA,s,0,dec
Marquam,urban,1,QUGA,s,0,dec
Tryon,urban,1,QUGA,s,0,dec
Wildwood,rural,1,QUGA,s,0,dec
Barlow,rural,2,QUGA,s,0,dec
Riverview,urban,2,QUGA,s,0,dec
Barlow,rural,3,QUGA,s,0,dec
ForestPark,urban,3,QUGA,s,0,dec
McIver,rural,3,QUGA,s,0,dec
Wildwood,rural,3,QUGA,s,0,dec
Barlow,rural,4,QUGA,s,0,dec
Marquam,urban,4,QUGA,s,0,dec
Riverview,urban,4,QUGA,s,0,dec
Riverview,urban,4,QUGA,s,0,dec
Marquam,urban,5,QUGA,s,0,dec
McIver,rural,5,QUGA,s,0,dec
Riverview,urban,5,QUGA,s,0,dec
Marquam,urban,6,QUGA,s,0,dec
Riverview,urban,6,QUGA,s,0,dec
Barlow,rural,7,QUGA,s,0,dec
Lacamas,urban,7,QUGA,s,0,dec
Riverview,urban,7,QUGA,s,0,dec
ForestPark,urban,8,QUGA,s,0,dec
Lacamas,urban,8,QUGA,s,0,dec
Tryon,urban,8,QUGA,s,0,dec
Barlow,rural,10,QUGA,s,0,dec
Lacamas,urban,10,QUGA,s,3,dec
Marquam,urban,10,QUGA,s,0,dec
Oxbow,rural,10,QUGA,s,0,dec
Oxbow,rural,11,QUGA,s,0,dec
Barlow,rural,11,QUGA,s,0,dec
ForestPark,urban,11,QUGA,s,0,dec
Marquam,urban,11,QUGA,s,0,dec
Riverview,urban,11,QUGA,s,0,dec
ForestPark,urban,12,QUGA,s,0,dec
Lacamas,urban,12,QUGA,s,0,dec
McIver,rural,12,QUGA,s,0,dec
Oxbow,rural,12,QUGA,s,0,dec
Barlow,rural,13,QUGA,s,0,dec
ForestPark,urban,13,QUGA,s,0,dec
Lacamas,urban,13,QUGA,s,0,dec
Tryon,urban,13,QUGA,s,0,dec
Barlow,rural,14,QUGA,s,0,dec
ForestPark,urban,14,QUGA,s,0,dec
Lacamas,urban,14,QUGA,s,0,dec
Marquam,urban,14,QUGA,s,0,dec
ForestPark,urban,15,QUGA,s,0,dec
ForestPark,urban,15,QUGA,s,0,dec
McIver,rural,15,QUGA,s,0,dec
Riverview,urban,15,QUGA,s,0,dec
Tryon,urban,15,QUGA,s,0,dec
Barlow,rural,16,QUGA,s,0,dec
Tryon,urban,16,QUGA,s,0,dec
Lacamas,urban,17,QUGA,s,0,dec
McIver,rural,18,QUGA,s,0,dec
Oxbow,rural,18,QUGA,s,0,dec
Riverview,urban,18,QUGA,s,0,dec
Tryon,urban,18,QUGA,s,0,dec
Wildwood,rural,18,QUGA,s,0,dec
ForestPark,urban,19,QUGA,s,0,dec
Barlow,rural,20,QUGA,s,0,dec
Lacamas,urban,20,QUGA,s,0,dec
McIver,rural,20,QUGA,s,0,dec
Riverview,urban,20,QUGA,s,0,dec
Riverview,urban,20,QUGA,s,0,dec
Lacamas,urban,21,QUGA,s,0,dec
Riverview,urban,21,QUGA,s,0,dec
Tryon,urban,21,QUGA,s,0,dec
Marquam,urban,22,QUGA,s,0,dec
Tryon,urban,23,QUGA,s,0,dec
Wildwood,rural,23,QUGA,s,0,dec
Barlow,rural,24,QUGA,s,0,dec
ForestPark,urban,24,QUGA,s,0,dec
Riverview,urban,24,QUGA,s,0,dec
Wildwood,rural,24,QUGA,s,0,dec
Barlow,rural,25,QUGA,s,0,dec
Marquam,urban,25,QUGA,s,0,dec
Riverview,urban,25,QUGA,s,0,dec
McIver,rural,26,QUGA,s,0,dec
Sandy,rural,26,QUGA,s,0,dec
Barlow,rural,27,QUGA,s,0,dec
Tryon,urban,27,QUGA,s,0,dec
Oxbow,rural,28,QUGA,s,0,dec
Tryon,urban,28,QUGA,s,0,dec
Lacamas,urban,29,QUGA,s,0,dec
Oxbow,rural,29,QUGA,s,0,dec
Tryon,urban,29,QUGA,s,0,dec
Barlow,rural,30,QUGA,s,0,dec
ForestPark,urban,30,QUGA,s,0,dec
Riverview,urban,30,QUGA,s,0,dec
Tryon,urban,30,QUGA,s,0,dec
Marquam,urban,31,QUGA,s,0,dec
McIver,rural,31,QUGA,s,0,dec
Tryon,urban,31,QUGA,s,0,dec
Marquam,urban,32,QUGA,s,0,dec
Oxbow,rural,32,QUGA,s,0,dec
Lacamas,urban,35,QUGA,s,0,dec
Marquam,urban,35,QUGA,s,0,dec
Oxbow,rural,35,QUGA,s,0,dec
Wildwood,rural,35,QUGA,s,0,dec
ForestPark,urban,36,QUGA,s,0,dec
Tryon,urban,36,QUGA,s,0,dec
Wildwood,rural,37,QUGA,s,0,dec
Oxbow,rural,38,QUGA,s,0,dec
Lacamas,urban,39,QUGA,s,1,dec
ForestPark,urban,40,QUGA,s,0,dec
Oxbow,rural,40,QUGA,s,0,dec
Tryon,urban,40,QUGA,s,0,dec
Wildwood,rural,40,QUGA,s,0,dec
McIver,rural,41,QUGA,s,0,dec
Lacamas,urban,43,QUGA,s,0,dec
Oxbow,rural,43,QUGA,s,0,dec
ForestPark,urban,45,QUGA,s,0,dec
Oxbow,rural,45,QUGA,s,0,dec
Oxbow,rural,46,QUGA,s,0,dec
Lacamas,urban,47,QUGA,s,0,dec
Marquam,urban,47,QUGA,s,0,dec
Oxbow,rural,47,QUGA,s,0,dec
Marquam,urban,48,QUGA,s,0,dec
Oxbow,rural,48,QUGA,s,0,dec
Sandy,rural,48,QUGA,s,0,dec
ForestPark,urban,49,QUGA,s,0,dec
Lacamas,urban,50,QUGA,s,0,dec
Marquam,urban,50,QUGA,s,0,dec
McIver,rural,51,QUGA,s,0,dec
Sandy,rural,53,QUGA,s,0,dec
McIver,rural,56,QUGA,s,0,dec
McIver,rural,57,QUGA,s,0,dec
McIver,rural,61,QUGA,s,0,dec
Wildwood,rural,61,QUGA,s,0,dec
McIver,rural,63,QUGA,s,0,dec
Wildwood,rural,67,QUGA,s,0,dec
Wildwood,rural,69,QUGA,s,0,dec
Wildwood,rural,74,QUGA,s,0,dec
McIver,rural,75,QUGA,s,0,dec
Sandy,rural,80,QUGA,s,0,dec
Sandy,rural,82,QUGA,s,0,dec
Sandy,rural,83,QUGA,s,0,dec
Wildwood,rural,83,QUGA,s,0,dec
Wildwood,rural,87,QUGA,s,0,dec
Wildwood,rural,88,QUGA,s,0,dec
Sandy,rural,95,QUGA,s,0,dec
Sandy,rural,111,QUGA,s,0,dec
Sandy,rural,122,QUGA,s,0,dec
Sandy,rural,128,QUGA,s,0,dec
Sandy,rural,136,QUGA,s,0,dec
Sandy,rural,141,QUGA,s,0,dec
Sandy,rural,159,QUGA,s,0,dec
Sandy,rural,176,QUGA,s,0,dec
Sandy,rural,181,QUGA,s,0,dec
Barlow,rural,1,TSHE,sm,0,con
Marquam,urban,1,TSHE,sm,0,con
Tryon,urban,1,TSHE,sm,0,con
Wildwood,rural,1,TSHE,sm,1,con
Barlow,rural,2,TSHE,sm,0,con
Riverview,urban,2,TSHE,sm,0,con
Barlow,rural,3,TSHE,sm,0,con
ForestPark,urban,3,TSHE,sm,0,con
McIver,rural,3,TSHE,sm,0,con
Wildwood,rural,3,TSHE,sm,0,con
Barlow,rural,4,TSHE,sm,0,con
Marquam,urban,4,TSHE,sm,0,con
Riverview,urban,4,TSHE,sm,0,con
Riverview,urban,4,TSHE,sm,0,con
Marquam,urban,5,TSHE,sm,0,con
McIver,rural,5,TSHE,sm,0,con
Riverview,urban,5,TSHE,sm,0,con
Marquam,urban,6,TSHE,sm,0,con
Riverview,urban,6,TSHE,sm,0,con
Barlow,rural,7,TSHE,sm,0,con
Lacamas,urban,7,TSHE,sm,0,con
Riverview,urban,7,TSHE,sm,0,con
ForestPark,urban,8,TSHE,sm,0,con
Lacamas,urban,8,TSHE,sm,0,con
Tryon,urban,8,TSHE,sm,0,con
Barlow,rural,10,TSHE,sm,0,con
Lacamas,urban,10,TSHE,sm,0,con
Marquam,urban,10,TSHE,sm,0,con
Oxbow,rural,10,TSHE,sm,0,con
Oxbow,rural,11,TSHE,sm,0,con
Barlow,rural,11,TSHE,sm,0,con
ForestPark,urban,11,TSHE,sm,0,con
Marquam,urban,11,TSHE,sm,0,con
Riverview,urban,11,TSHE,sm,0,con
ForestPark,urban,12,TSHE,sm,0,con
Lacamas,urban,12,TSHE,sm,0,con
McIver,rural,12,TSHE,sm,0,con
Oxbow,rural,12,TSHE,sm,0,con
Barlow,rural,13,TSHE,sm,0,con
ForestPark,urban,13,TSHE,sm,0,con
Lacamas,urban,13,TSHE,sm,0,con
Tryon,urban,13,TSHE,sm,0,con
Barlow,rural,14,TSHE,sm,1,con
ForestPark,urban,14,TSHE,sm,0,con
Lacamas,urban,14,TSHE,sm,0,con
Marquam,urban,14,TSHE,sm,0,con
ForestPark,urban,15,TSHE,sm,0,con
ForestPark,urban,15,TSHE,sm,0,con
McIver,rural,15,TSHE,sm,0,con
Riverview,urban,15,TSHE,sm,0,con
Tryon,urban,15,TSHE,sm,0,con
Barlow,rural,16,TSHE,sm,0,con
Tryon,urban,16,TSHE,sm,0,con
Lacamas,urban,17,TSHE,sm,0,con
McIver,rural,18,TSHE,sm,0,con
Oxbow,rural,18,TSHE,sm,0,con
Riverview,urban,18,TSHE,sm,0,con
Tryon,urban,18,TSHE,sm,0,con
Wildwood,rural,18,TSHE,sm,0,con
ForestPark,urban,19,TSHE,sm,0,con
Barlow,rural,20,TSHE,sm,0,con
Lacamas,urban,20,TSHE,sm,0,con
McIver,rural,20,TSHE,sm,0,con
Riverview,urban,20,TSHE,sm,0,con
Riverview,urban,20,TSHE,sm,0,con
Lacamas,urban,21,TSHE,sm,0,con
Riverview,urban,21,TSHE,sm,0,con
Tryon,urban,21,TSHE,sm,0,con
Marquam,urban,22,TSHE,sm,0,con
Tryon,urban,23,TSHE,sm,0,con
Wildwood,rural,23,TSHE,sm,0,con
Barlow,rural,24,TSHE,sm,0,con
ForestPark,urban,24,TSHE,sm,0,con
Riverview,urban,24,TSHE,sm,0,con
Wildwood,rural,24,TSHE,sm,0,con
Barlow,rural,25,TSHE,sm,0,con
Marquam,urban,25,TSHE,sm,0,con
Riverview,urban,25,TSHE,sm,0,con
McIver,rural,26,TSHE,sm,0,con
Sandy,rural,26,TSHE,sm,0,con
Barlow,rural,27,TSHE,sm,0,con
Tryon,urban,27,TSHE,sm,0,con
Oxbow,rural,28,TSHE,sm,0,con
Tryon,urban,28,TSHE,sm,0,con
Lacamas,urban,29,TSHE,sm,0,con
Oxbow,rural,29,TSHE,sm,0,con
Tryon,urban,29,TSHE,sm,0,con
Barlow,rural,30,TSHE,sm,0,con
ForestPark,urban,30,TSHE,sm,0,con
Riverview,urban,30,TSHE,sm,0,con
Tryon,urban,30,TSHE,sm,0,con
Marquam,urban,31,TSHE,sm,0,con
McIver,rural,31,TSHE,sm,0,con
Tryon,urban,31,TSHE,sm,0,con
Marquam,urban,32,TSHE,sm,0,con
Oxbow,rural,32,TSHE,sm,0,con
Lacamas,urban,35,TSHE,sm,0,con
Marquam,urban,35,TSHE,sm,0,con
Oxbow,rural,35,TSHE,sm,0,con
Wildwood,rural,35,TSHE,sm,0,con
ForestPark,urban,36,TSHE,sm,0,con
Tryon,urban,36,TSHE,sm,0,con
Wildwood,rural,37,TSHE,sm,0,con
Oxbow,rural,38,TSHE,sm,0,con
Lacamas,urban,39,TSHE,sm,0,con
ForestPark,urban,40,TSHE,sm,0,con
Oxbow,rural,40,TSHE,sm,0,con
Tryon,urban,40,TSHE,sm,0,con
Wildwood,rural,40,TSHE,sm,8,con
McIver,rural,41,TSHE,sm,0,con
Lacamas,urban,43,TSHE,sm,1,con
Oxbow,rural,43,TSHE,sm,0,con
ForestPark,urban,45,TSHE,sm,0,con
Oxbow,rural,45,TSHE,sm,0,con
Oxbow,rural,46,TSHE,sm,0,con
Lacamas,urban,47,TSHE,sm,0,con
Marquam,urban,47,TSHE,sm,0,con
Oxbow,rural,47,TSHE,sm,2,con
Marquam,urban,48,TSHE,sm,0,con
Oxbow,rural,48,TSHE,sm,0,con
Sandy,rural,48,TSHE,sm,0,con
ForestPark,urban,49,TSHE,sm,0,con
Lacamas,urban,50,TSHE,sm,0,con
Marquam,urban,50,TSHE,sm,0,con
McIver,rural,51,TSHE,sm,0,con
Sandy,rural,53,TSHE,sm,1,con
McIver,rural,56,TSHE,sm,0,con
McIver,rural,57,TSHE,sm,0,con
McIver,rural,61,TSHE,sm,0,con
Wildwood,rural,61,TSHE,sm,0,con
McIver,rural,63,TSHE,sm,0,con
Wildwood,rural,67,TSHE,sm,0,con
Wildwood,rural,69,TSHE,sm,0,con
Wildwood,rural,74,TSHE,sm,1,con
McIver,rural,75,TSHE,sm,0,con
Sandy,rural,80,TSHE,sm,0,con
Sandy,rural,82,TSHE,sm,2,con
Sandy,rural,83,TSHE,sm,1,con
Wildwood,rural,83,TSHE,sm,2,con
Wildwood,rural,87,TSHE,sm,0,con
Wildwood,rural,88,TSHE,sm,1,con
Sandy,rural,95,TSHE,sm,1,con
Sandy,rural,111,TSHE,sm,0,con
Sandy,rural,122,TSHE,sm,0,con
Sandy,rural,128,TSHE,sm,0,con
Sandy,rural,136,TSHE,sm,0,con
Sandy,rural,141,TSHE,sm,1,con
Sandy,rural,159,TSHE,sm,0,con
Sandy,rural,176,TSHE,sm,1,con
Sandy,rural,181,TSHE,sm,2,con
Barlow,rural,1,PSME,sm,0,con
Marquam,urban,1,PSME,sm,0,con
Tryon,urban,1,PSME,sm,0,con
Wildwood,rural,1,PSME,sm,0,con
Barlow,rural,2,PSME,sm,0,con
Riverview,urban,2,PSME,sm,0,con
Barlow,rural,3,PSME,sm,0,con
ForestPark,urban,3,PSME,sm,0,con
McIver,rural,3,PSME,sm,0,con
Wildwood,rural,3,PSME,sm,0,con
Barlow,rural,4,PSME,sm,0,con
Marquam,urban,4,PSME,sm,0,con
Riverview,urban,4,PSME,sm,0,con
Riverview,urban,4,PSME,sm,0,con
Marquam,urban,5,PSME,sm,0,con
McIver,rural,5,PSME,sm,0,con
Riverview,urban,5,PSME,sm,0,con
Marquam,urban,6,PSME,sm,0,con
Riverview,urban,6,PSME,sm,0,con
Barlow,rural,7,PSME,sm,0,con
Lacamas,urban,7,PSME,sm,0,con
Riverview,urban,7,PSME,sm,0,con
ForestPark,urban,8,PSME,sm,0,con
Lacamas,urban,8,PSME,sm,0,con
Tryon,urban,8,PSME,sm,0,con
Barlow,rural,10,PSME,sm,0,con
Lacamas,urban,10,PSME,sm,0,con
Marquam,urban,10,PSME,sm,0,con
Oxbow,rural,10,PSME,sm,0,con
Oxbow,rural,11,PSME,sm,0,con
Barlow,rural,11,PSME,sm,0,con
ForestPark,urban,11,PSME,sm,0,con
Marquam,urban,11,PSME,sm,0,con
Riverview,urban,11,PSME,sm,0,con
ForestPark,urban,12,PSME,sm,0,con
Lacamas,urban,12,PSME,sm,0,con
McIver,rural,12,PSME,sm,0,con
Oxbow,rural,12,PSME,sm,0,con
Barlow,rural,13,PSME,sm,0,con
ForestPark,urban,13,PSME,sm,0,con
Lacamas,urban,13,PSME,sm,0,con
Tryon,urban,13,PSME,sm,0,con
Barlow,rural,14,PSME,sm,0,con
ForestPark,urban,14,PSME,sm,0,con
Lacamas,urban,14,PSME,sm,0,con
Marquam,urban,14,PSME,sm,0,con
ForestPark,urban,15,PSME,sm,0,con
ForestPark,urban,15,PSME,sm,0,con
McIver,rural,15,PSME,sm,0,con
Riverview,urban,15,PSME,sm,0,con
Tryon,urban,15,PSME,sm,0,con
Barlow,rural,16,PSME,sm,0,con
Tryon,urban,16,PSME,sm,0,con
Lacamas,urban,17,PSME,sm,0,con
McIver,rural,18,PSME,sm,0,con
Oxbow,rural,18,PSME,sm,0,con
Riverview,urban,18,PSME,sm,0,con
Tryon,urban,18,PSME,sm,0,con
Wildwood,rural,18,PSME,sm,0,con
ForestPark,urban,19,PSME,sm,0,con
Barlow,rural,20,PSME,sm,0,con
Lacamas,urban,20,PSME,sm,0,con
McIver,rural,20,PSME,sm,0,con
Riverview,urban,20,PSME,sm,0,con
Riverview,urban,20,PSME,sm,0,con
Lacamas,urban,21,PSME,sm,0,con
Riverview,urban,21,PSME,sm,0,con
Tryon,urban,21,PSME,sm,0,con
Marquam,urban,22,PSME,sm,0,con
Tryon,urban,23,PSME,sm,0,con
Wildwood,rural,23,PSME,sm,0,con
Barlow,rural,24,PSME,sm,0,con
ForestPark,urban,24,PSME,sm,0,con
Riverview,urban,24,PSME,sm,0,con
Wildwood,rural,24,PSME,sm,0,con
Barlow,rural,25,PSME,sm,0,con
Marquam,urban,25,PSME,sm,0,con
Riverview,urban,25,PSME,sm,0,con
McIver,rural,26,PSME,sm,0,con
Sandy,rural,26,PSME,sm,0,con
Barlow,rural,27,PSME,sm,0,con
Tryon,urban,27,PSME,sm,0,con
Oxbow,rural,28,PSME,sm,0,con
Tryon,urban,28,PSME,sm,0,con
Lacamas,urban,29,PSME,sm,0,con
Oxbow,rural,29,PSME,sm,0,con
Tryon,urban,29,PSME,sm,0,con
Barlow,rural,30,PSME,sm,0,con
ForestPark,urban,30,PSME,sm,0,con
Riverview,urban,30,PSME,sm,0,con
Tryon,urban,30,PSME,sm,0,con
Marquam,urban,31,PSME,sm,0,con
McIver,rural,31,PSME,sm,0,con
Tryon,urban,31,PSME,sm,0,con
Marquam,urban,32,PSME,sm,0,con
Oxbow,rural,32,PSME,sm,0,con
Lacamas,urban,35,PSME,sm,0,con
Marquam,urban,35,PSME,sm,0,con
Oxbow,rural,35,PSME,sm,0,con
Wildwood,rural,35,PSME,sm,0,con
ForestPark,urban,36,PSME,sm,0,con
Tryon,urban,36,PSME,sm,0,con
Wildwood,rural,37,PSME,sm,0,con
Oxbow,rural,38,PSME,sm,0,con
Lacamas,urban,39,PSME,sm,0,con
ForestPark,urban,40,PSME,sm,0,con
Oxbow,rural,40,PSME,sm,0,con
Tryon,urban,40,PSME,sm,0,con
Wildwood,rural,40,PSME,sm,0,con
McIver,rural,41,PSME,sm,0,con
Lacamas,urban,43,PSME,sm,0,con
Oxbow,rural,43,PSME,sm,0,con
ForestPark,urban,45,PSME,sm,0,con
Oxbow,rural,45,PSME,sm,0,con
Oxbow,rural,46,PSME,sm,0,con
Lacamas,urban,47,PSME,sm,0,con
Marquam,urban,47,PSME,sm,0,con
Oxbow,rural,47,PSME,sm,0,con
Marquam,urban,48,PSME,sm,0,con
Oxbow,rural,48,PSME,sm,0,con
Sandy,rural,48,PSME,sm,0,con
ForestPark,urban,49,PSME,sm,0,con
Lacamas,urban,50,PSME,sm,0,con
Marquam,urban,50,PSME,sm,0,con
McIver,rural,51,PSME,sm,0,con
Sandy,rural,53,PSME,sm,0,con
McIver,rural,56,PSME,sm,0,con
McIver,rural,57,PSME,sm,0,con
McIver,rural,61,PSME,sm,0,con
Wildwood,rural,61,PSME,sm,0,con
McIver,rural,63,PSME,sm,0,con
Wildwood,rural,67,PSME,sm,0,con
Wildwood,rural,69,PSME,sm,0,con
Wildwood,rural,74,PSME,sm,0,con
McIver,rural,75,PSME,sm,0,con
Sandy,rural,80,PSME,sm,0,con
Sandy,rural,82,PSME,sm,0,con
Sandy,rural,83,PSME,sm,0,con
Wildwood,rural,83,PSME,sm,0,con
Wildwood,rural,87,PSME,sm,0,con
Wildwood,rural,88,PSME,sm,0,con
Sandy,rural,95,PSME,sm,0,con
Sandy,rural,111,PSME,sm,0,con
Sandy,rural,122,PSME,sm,0,con
Sandy,rural,128,PSME,sm,0,con
Sandy,rural,136,PSME,sm,0,con
Sandy,rural,141,PSME,sm,0,con
Sandy,rural,159,PSME,sm,0,con
Sandy,rural,176,PSME,sm,0,con
Sandy,rural,181,PSME,sm,0,con
Barlow,rural,1,AB,sm,0,con
Marquam,urban,1,AB,sm,0,con
Tryon,urban,1,AB,sm,0,con
Wildwood,rural,1,AB,sm,0,con
Barlow,rural,2,AB,sm,0,con
Riverview,urban,2,AB,sm,0,con
Barlow,rural,3,AB,sm,0,con
ForestPark,urban,3,AB,sm,0,con
McIver,rural,3,AB,sm,0,con
Wildwood,rural,3,AB,sm,0,con
Barlow,rural,4,AB,sm,0,con
Marquam,urban,4,AB,sm,0,con
Riverview,urban,4,AB,sm,0,con
Riverview,urban,4,AB,sm,0,con
Marquam,urban,5,AB,sm,0,con
McIver,rural,5,AB,sm,0,con
Riverview,urban,5,AB,sm,0,con
Marquam,urban,6,AB,sm,0,con
Riverview,urban,6,AB,sm,0,con
Barlow,rural,7,AB,sm,0,con
Lacamas,urban,7,AB,sm,0,con
Riverview,urban,7,AB,sm,0,con
ForestPark,urban,8,AB,sm,0,con
Lacamas,urban,8,AB,sm,0,con
Tryon,urban,8,AB,sm,0,con
Barlow,rural,10,AB,sm,0,con
Lacamas,urban,10,AB,sm,0,con
